"","depth","fit","SD"
"1",1691.0304,33.6644521037938,0.160125194170369
"2",1691.1828,33.6072609130565,0.100292237498287
"3",1691.3352,33.5500858541875,0.0408480217506337
"4",1691.4876,33.4929578618495,0.0979760140887009
"5",1691.64,33.4359078707048,0.0388102026561796
"6",1691.7924,33.378966815416,0.0957512579449897
"7",1691.9448,33.3221656306455,0.0367387162703849
"8",1692.0972,33.265535251056,0.0933690958599414
"9",1692.2496,33.2091066113098,0.0343846942154826
"10",1692.402,33.1529106460695,0.0244330831453894
"11",1692.5544,33.0969782899975,0.0314992729265384
"12",1692.7068,33.0410917047222,0.0272299670787106
"13",1692.8592,32.9850437940878,0.028817943555687
"14",1693.0116,32.9288816060811,0.0292391530869338
"15",1693.164,32.8726521886887,0.0269902643054039
"16",1693.3164,32.8164025898975,0.0305842528478522
"17",1693.4688,32.7601798576941,0.0256384793555426
"18",1693.6212,32.7040310400653,0.031643017435087
"19",1693.7736,32.6480031849977,0.0886530377117438
"20",1693.926,32.5921433404782,0.0327931931921839
"21",1694.0784,32.5364985544933,0.0897952012123824
"22",1694.2308,32.4811158750299,0.0344125217490046
"23",1694.3832,32.4256894132176,0.0912431256411779
"24",1694.5356,32.3699471855331,0.0355008979566307
"25",1694.688,32.3139870979837,0.0914094961687084
"26",1694.8404,32.2579070565768,0.0353294547618219
"27",1694.9928,32.2018049673198,0.090709015015733
"28",1695.1452,32.1457787362201,0.0346827839159829
"29",1695.2976,32.0899262692849,0.0899262692849305
"30",1695.45,32.0343454725218,0.034345472521764
"31",1695.6024,31.9791342519379,0.0898458414461736
"32",1695.7548,31.9243905135408,0.0351021030490664
"33",1695.9072,31.8702121633378,0.0912523093526652
"34",1696.0596,31.8160460179962,0.0370861640110363
"35",1696.212,31.7614102711099,0.0923972658232692
"36",1696.3644,31.7065098940762,0.0374968887895761
"37",1696.5168,31.6515498582924,0.092103314504925
"38",1696.6692,31.5967351351558,0.0372885913683199
"39",1696.8216,31.5422706960637,0.0920115426156478
"40",1696.974,31.4883615124133,0.0381023589652685
"41",1697.1264,31.435212555602,0.015046597846073
"42",1697.2788,31.383028797027,0.0415792742452936
"43",1697.4312,31.3320152080855,0.00943431469611511
"44",1697.5836,31.2817741984197,0.0487578535804865
"45",1697.736,31.2317800741428,0.00123627069643462
"46",1697.8884,31.1820456513593,0.0570873341661624
"47",1698.0408,31.1325837461738,0.0076254289806954
"48",1698.1932,31.0834071746909,0.0661330327687821
"49",1698.3456,31.0345287530149,0.0172546110928273
"50",1698.498,30.9859612972505,0.0759987716554207
"51",1698.6504,30.9377176235021,0.0277550979070291
"52",1698.8028,30.8898105478743,0.0201519777208041
"53",1698.9552,30.8422528864715,0.0392307072154452
"54",1699.1076,30.7950574553983,0.00796472385773583
"55",1699.26,30.7481511578372,0.0516993394287262
"56",1699.4124,30.701457090629,0.0050052722205649
"57",1699.5648,30.6549823603659,0.0647321973661441
"58",1699.7172,30.6087340736399,0.0184839106401675
"59",1699.8696,30.5627193370432,0.0783033996371856
"60",1700.022,30.5169452571678,0.0325293197617924
"61",1700.1744,30.4714189406058,0.0129969968001618
"62",1700.3268,30.4261474939494,0.0471996235328191
"63",1700.4792,30.3811380237907,0.00219015337406248
"64",1700.6316,30.3363976367217,0.0625529415025952
"65",1700.784,30.2918902168846,0.018045521665524
"66",1700.9364,30.2475782745279,0.0262664206911793
"67",1701.0888,30.203466855403,0.0343617060193182
"68",1701.2412,30.1595610052613,0.00954414412235138
"69",1701.3936,30.1158657698543,0.0511377950059249
"70",1701.546,30.0723861949334,0.00765822008502681
"71",1701.6984,30.02912732625,0.0684154083462829
"72",1701.8508,29.9860942095557,0.0253822916518942
"73",1702.0032,29.9432918906017,0.0174200273020766
"74",1702.1556,29.9007254151396,0.0436696859617065
"75",1702.308,29.8583998289207,0.00134409974286598
"76",1702.4604,29.8162834492423,0.0625252856210778
"77",1702.6128,29.7743438771503,0.0205857135291581
"78",1702.7652,29.7325850840198,0.0211730796013576
"79",1702.9176,29.6910110412256,0.040193060733781
"80",1703.07,29.6496257201427,0.00119226034918896
"81",1703.2224,29.6084330921458,0.0601991488052107
"82",1703.3748,29.56743712861,0.0192031852694079
"83",1703.5272,29.5266418009102,0.0215921424304462
"84",1703.6796,29.4860510804212,0.0400462604251643
"85",1703.832,29.4456689385179,0.000335881478093825
"86",1703.9844,29.4054566363585,0.0613272538090008
"87",1704.1368,29.3653772090346,0.0212478264851157
"88",1704.2892,29.3254372888216,0.0186920937278643
"89",1704.4416,29.2856435079949,0.0430371006540611
"90",1704.594,29.2460024988297,0.00339609148891995
"91",1704.74639999999,29.2065208936015,0.0650862186582337
"92",1704.89879999999,29.1672053245856,0.0257706496423324
"93",1705.05119999999,29.1280624240574,0.0133722508859151
"94",1705.20359999999,29.0890988242922,0.0484858541429958
"95",1705.35599999999,29.0503211575652,0.00970818741609136
"96",1705.50839999999,29.011736056152,0.0288769139971166
"97",1705.66079999999,28.9733044730524,0.0331643910975501
"98",1705.81319999999,28.9349866515566,0.00515343039822369
"99",1705.96559999999,28.8967881593759,0.0567733558292787
"100",1706.11799999999,28.8587145642212,0.0186997606746644
"101",1706.27039999999,28.8207714338039,0.0192433697426928
"102",1706.42279999999,28.7829643358349,0.0427284035490203
"103",1706.57519999999,28.7452988380254,0.00506290573954615
"104",1706.72759999999,28.7077805080866,0.0324554241993162
"105",1706.87999999999,28.6704149137295,0.0296126440343372
"106",1707.03239999999,28.6332076226652,0.00759464702993284
"107",1707.18479999999,28.5961642026049,0.0544515811619277
