"","depth","fit","SD"
"1",1691.0304,32.3419613426497,0.0075150550732701
"2",1691.1828,32.2828904072803,0.060312805465351
"3",1691.3352,32.2238121692427,0.00123456742771566
"4",1691.4876,32.164716345551,0.0536203932468808
"5",1691.64,32.1055926532192,0.00550329908485025
"6",1691.7924,32.0464308092617,0.0464308092616861
"7",1691.9448,31.9872205306924,0.0127794693075636
"8",1692.0972,31.9279515345256,0.0386631240338637
"9",1692.2496,31.8686135377754,0.020674872716345
"10",1692.402,31.809196257456,0.0302364034708091
"11",1692.5544,31.7496894105814,0.0292704434037923
"12",1692.7068,31.6901686065494,0.021155601262727
"13",1692.8592,31.6307044860633,0.0383085192233423
"14",1693.0116,31.5712793130957,0.011832769308203
"15",1693.164,31.5118753516192,0.0475711921683306
"16",1693.3164,31.4524748656062,0.00221571215818983
"17",1693.4688,31.3930601190294,0.0571990344185984
"18",1693.6212,31.3336133758614,0.00783614692029033
"19",1693.7736,31.2741169000746,0.0411005552353672
"20",1693.926,31.2145529556416,0.0184633891976311
"21",1694.0784,31.1549038065349,0.0299454893417845
"22",1694.2308,31.0951517167272,0.0298066004659105
"23",1694.3832,31.0354426360494,0.0181684941273481
"24",1694.5356,30.9758978751031,0.0413762668189861
"25",1694.688,30.9164627390167,0.00650021342161367
"26",1694.8404,30.8570825329186,0.0528799926764556
"27",1694.9928,30.7977025619373,0.00531961731872244
"28",1695.1452,30.7382681312013,0.064754048054759
"29",1695.2976,30.6787245458389,0.0177272725695481
"30",1695.45,30.6190171109787,0.028766947978923
"31",1695.6024,30.559091131749,0.0311590312507519
"32",1695.7548,30.4988919132783,0.0144759758723367
"33",1695.9072,30.4383647606951,0.0460511767108862
"34",1696.0596,30.3775955588301,0.00135231158652971
"35",1696.212,30.3166970517781,0.0622508186385176
"36",1696.3644,30.2556548335637,0.0181898616553795
"37",1696.5168,30.1944544982115,0.0253493488277989
"38",1696.6692,30.133081639746,0.0360235096377046
"39",1696.8216,30.0715218521918,0.00679387734338732
"40",1696.974,30.0097607295734,0.0549672452749519
"41",1697.1264,29.9477838659155,0.0129280519882329
"42",1697.2788,29.8855768552426,0.0285211260647777
"43",1697.4312,29.8231252915793,0.0339304375985634
"44",1697.5836,29.7604679848895,0.00670982126831277
"45",1697.736,29.6976500937727,0.0561080698485235
"46",1697.8884,29.6346667352064,0.0161512452854602
"47",1698.0408,29.5715130261684,0.0232790828277238
"48",1698.1932,29.5081840836361,0.0400498597044923
"49",1698.3456,29.4446750245874,0.00132979540858358
"50",1698.498,29.3809809659998,0.0650238539961983
"51",1698.6504,29.3170970248509,0.0270323576985412
"52",1698.8028,29.2530183181185,0.0104119107776484
"53",1698.9552,29.18873996278,0.0538664445608177
"54",1699.1076,29.1242570758132,0.0171775991301182
"55",1699.26,29.0596651645708,0.0190521944216115
"56",1699.4124,28.9950523226537,0.045560647495428
"57",1699.5648,28.9304025464121,0.00973753554268342
"58",1699.7172,28.8656998321961,0.0256850286494945
"59",1699.8696,28.8009281763556,0.0390866271909971
"60",1700.022,28.7360715752407,0.00416435704515905
"61",1700.1744,28.6711140252016,0.0303117555064745
"62",1700.3268,28.6060395225882,0.0347627471068996
"63",1700.4792,28.5408320637507,0.000880557692291006
"64",1700.6316,28.475475645039,0.0325098477087842
"65",1700.784,28.4099542628034,0.0330115345268958
"66",1700.9364,28.3445085709223,5.20403532533464e-05
"67",1701.0888,28.2793665893341,0.0328707080331121
"68",1701.2412,28.2144933634781,0.0320025178228676
"69",1701.3936,28.1498539387937,0.00108350927579082
"70",1701.546,28.0854133607204,0.0340302786072577
"71",1701.6984,28.0211366746975,0.030246407415671
"72",1701.8508,27.9569889261643,0.0026562568301074
"73",1702.0032,27.8929351605604,0.0353171350844015
"74",1702.1556,27.828940423325,0.0286776021509638
"75",1702.308,27.7649697598976,0.00373177103143263
"76",1702.4604,27.7009882157176,0.0357968138658862
"77",1702.6128,27.6374692195182,0.0679921087336695
"78",1702.7652,27.5748588469334,0.00538173614888038
"79",1702.9176,27.5130811137534,0.0389871477452601
"80",1703.07,27.4520600357683,0.0730192139250612
"81",1703.2224,27.3917196287685,0.0126788069251873
"82",1703.3748,27.331983908544,0.0476673719693643
"83",1703.5272,27.2727768908851,0.0828569184483285
"84",1703.6796,27.2140225915821,0.0241026191452924
"85",1703.832,27.1556450264251,0.0597950308242226
"86",1703.9844,27.0975682112043,0.0954627350437605
"87",1704.1368,27.0449525751413,0.0428470989807792
"88",1704.2892,27.0024029531344,0.0937176650155003
"89",1704.4416,26.9690099694886,0.153421660114269
"90",1704.594,26.9438642485094,0.128275939135008
"91",1704.74639999999,26.9260564145018,0.203242992794003
"92",1704.89879999999,26.9146770917713,0.191863670063434
"93",1705.05119999999,26.9088169046229,0.278457393854104
"94",1705.20359999999,26.907566477362,0.369341011299845
"95",1705.35599999999,26.9100164342938,0.371790968231629
"96",1705.50839999999,26.9152573997235,0.468847218788692
"97",1705.66079999999,26.9223799979564,0.475969817021593
"98",1705.81319999999,26.9380752266492,0.58316267408691
"99",1705.96559999999,26.9689937483154,0.705262266379467
"100",1706.11799999999,27.0141656845449,0.750434202608982
"101",1706.27039999999,27.0726211569278,0.899755283078843
"102",1706.42279999999,27.1433902870542,0.970524413205187
"103",1706.57519999999,27.225503196514,1.14318855962999
"104",1706.72759999999,27.3179900068974,1.23567537001336
"105",1706.87999999999,27.4198808397943,1.3375662029103
"106",1707.03239999999,27.5302058167949,1.53812913339533
"107",1707.18479999999,27.6479950594891,1.65591837608956
